uuid,name,mmsi,imo,eni,country_iso,type,type_specific,lat,lon,speed,course,heading,destination
e2ddd592-730f-84d4-a607-1933ad952438,KUMYONG NO.1700,440155240,,,KR,,Unspecified,34.932281,128.56242,0.1,107,0,
854b2663-6a44-90fb-df20-97f0a9598743,T 301 KUMYONG,440200000,9144964,,KR,Tug,Tug,34.932537,128.56206,0.1,296,13,
d30d9cce-01d7-a118-99e4-fb66b56f7900,101SINDONG,440710200,,,KR,Cargo,Cargo,34.907005,128.59007,0,261,,
0b733c65-470c-0152-66df-692f78f3f008,PEGASUS PETA,440221000,9707522,,KR,Cargo,Container Ship,35.10353667,129.083795,0,26.6,269,JP YOK
92cfbbb3-374e-3d76-11c2-12b6b70a12cb,HANNARA,441273000,9807279,,KR,Other,Training Ship,35.07605167,129.0860633,0,99.2,30,KR PUS
23c30f23-1bef-450c-3df3-c982daf0879a,AKITA TRADER,636023049,9968126,,LR,Cargo,Container Ship,35.1036,129.0854283,0,298.1,271,KR PUS AS          N
e62b6cdd-33d5-79b1-3796-9d5cd7748808,HANBADA,440956000,9300960,,KR,Other,Special Vessel,35.077,129.08685,0.1,169,30,BUSAN
c0acdb13-4668-792c-06bc-b4a46ac8749d,TY INCHEON,441127000,9281358,,KR,Cargo,Container Ship,35.08836667,129.0877667,0.1,60,230,KR_PUS/M-8
e3329544-5604-05ba-d5cf-c7ed65d3a880,EASLINE DALIAN,371002000,9167473,,PA,Cargo,Container Ship,35.10322667,129.08791,0.1,20.4,270,KAN
d22743c2-d3c8-3662-8358-aaa8dc96c4cf,KOREA NO.7,440110910,,,KR,Tug,Tug,35.08737333,129.08956,1.5,190.7,62,
00c60f55-c1b7-94aa-d830-4456fa2cd779,PEGASUS GRACE,636023328,9980693,,LR,Cargo,Container Ship,35.08519667,129.0920417,0.1,86.8,202,KR PUS SINGAMMAN #2
401ca04c-d98d-a63d-4dfb-da843f8e4336,JANGHO WIN,441542000,9103623,,KR,Cargo,General Cargo,35.10764333,129.090455,0.1,0,359,JP BSN/AS LINE
55e6191a-1711-1392-7242-9d122f1307fe,MUGUNGHWA NO.6,440460000,9121584,,KR,Law Enforce,Fishery Patrol Vessel,34.841358,128.71085,0.1,331,266,
c09f22c3-5b8e-a999-162c-c785527d6768,HEUNG A HOCHIMINH,440046000,9760299,,KR,Cargo - Hazard A (Major),Container Ship,35.10166833,129.094215,0,159.4,355,KRPUS
794e56d7-677e-4a20-4ddc-b2ea51119654,HEUNG A JANICE,440510000,9693927,,KR,Cargo,Container Ship,35.10013,129.0944083,0,53,355,KR PUS
ca903b9c-da25-f363-eb29-7f73ead14e04,HEUNG A XIAMEN,440627000,9693941,,KR,Cargo - Hazard B,Container Ship,35.09642,129.0948167,0,18.9,355,JP TYO S
f9f3f48e-8353-7114-6da7-076f53eed32c,SUNNY ACACIA,440955000,9689665,,KR,Cargo,Container Ship,35.09892,129.09464,0,97.3,175,>KR PUS
f46d69e4-5c27-22bd-2faa-0389a78244f4,TIANJIN VOYAGER,636023045,9971367,,LR,Cargo,Container Ship,35.09426,129.0950617,0,54.7,353,KR PUS
df5eb2fa-f6bd-3aa0-4b38-1f1192772b07,SAENGDO,994401596,,,KR,"Light, with Sectors","Light, with Sectors",35.037212,129.09303,,,,
f9ef2ead-116c-0ee0-573d-6a9bf98d6730,YUNG SIN HO,440027010,,,KR,Fishing,Fishing,35.05564333,129.0979,6.4,20.1,511,
f96a57ef-70e1-5553-0986-3d185a4f60e2,BOKSUNGHO,440204730,,,KR,,Unspecified,34.96558833,129.0743817,10.2,129.8,511,
bb7647a6-fcb3-5fcb-398c-1f0363b47bfa,ROK NAVY,440800577,,,KR,,Unspecified,35.098395,129.1072933,0,42,226,TRIAL NAV
0e496cc5-e85d-9062-ef15-14b8c8822ef7,MYUNG JIN 702,441281000,8973162,,KR,Tug,Tug,35.009834,128.48413,0,0,,GOHYEON = KOREA
9eb1f8f8-1829-61a7-8402-f22d4dff49be,SAM SUNG NO2,440113620,9140035,,KR,Cargo - Hazard D (Recognizable),General Cargo,34.917645,128.54056,0,288,,GOHYEON
952de858-16ce-08b7-2a87-37c888df9153,5WOOYUNG,440305360,,,KR,Tanker,Tanker,35.080589,129.11314,9.6,292,,BUSAN
79f16ce8-dc77-c21c-c426-4821890c5f3c,SENSHIN MARU,440303500,8997833,,KR,Tanker,General Cargo,34.81969833,128.8414417,10.1,232.7,511,KWANGYANG
8eb55bbb-6678-67c9-1ead-fac6a16a2d43,HWASEONG,440149910,,,KR,,Unspecified,34.93678333,129.0655483,15.6,124.4,511,
28110749-195d-c5c8-f9d9-9a3fac2ae155,NARA,440360053,,,,,,35.13407,129.11464,0.1,119.5,125,PUSAN
4c06ac83-1dd1-0766-ec79-518321701daa,NARA,440360000,9687772,,KR,Tanker,Special Vessel,35.13404167,129.1146567,0.1,122.3,125,PUSAN
32dbba1d-42e8-7819-4f7a-c2b60ca9fd13,BUKYEONG,440147120,,,KR,,Unspecified,34.98205667,129.099195,7.7,127.1,511,
812415fb-ba06-ab84-7944-b729475d1152,BAEK KYUNG,441294000,9857470,,KR,Fishing,Training Ship,35.133617,129.11537,0,222,305,KR PUS
8bb515d3-bb06-26f2-6079-cdbb785f3fa0,SA RA HO,440007180,,,KR,Pleasure Craft,Pleasure Craft,34.81073,128.7562,8.1,16.9,511,
50783459-7ab5-6df8-29d4-1e25d15d5000,PILOT DONGBAEKSOEM,440111230,,,KR,Pilot Vessel,Pilot Vessel,35.081085,129.12358,12.1,102,,
358dac9b-56cb-e02e-e927-65f6eeb2578a,KCG OSRV 16,440070710,,,KR,Anti-Pollution,Anti-Pollution,34.993237,128.47549,0,33,178,OBSERVATION
2c3c0b95-d33f-d14f-43e7-7ba4c69619e3,ORYUKDO,994401578,,,KR,"Light, with Sectors","Light, with Sectors",35.091293,129.12694,,,,
ef51fd76-9025-2c69-b7de-53f1e6a902f7,TOKUHOU MARU NO.11,440206050,8998552,,KR,Tanker,General Cargo,35.07096667,129.1293833,9.1,306.9,295,
ad2c3a3a-59f2-377d-e6d3-fb25a938ad9a,HY GWANGYANG,440182150,,,KR,Tanker,Tanker,34.80333667,128.7984817,8.3,222.2,224,
d69357c6-4e0f-cf8a-4cda-0fb9afbb2e13,BUSANHANG LANBY,994401597,,,KR,Light Vessel - LANBY - Rig,Light Vessel - LANBY - Rig,35.066578,129.13158,,,,
3e6111cb-f5e0-8deb-1a0f-bf2378828eb7,YU LIM NO.5,440129230,9163257,,KR,Tug,Tug,34.990833,128.47,0,254,312,SKOP
6884190f-53ba-7550-e607-79dee1f90d4a,YU LIM,440165910,8703866,,KR,Tug,Tug,34.991432,128.46947,0,134,339,SKOP
c381e95e-0a90-9a0f-792c-0ef0164535a3,YULIM8HO,440193360,,,KR,Tug,Tug,34.991852,128.46918,0,0,30,BUSAN
0352dd99-67c4-88ef-53db-b8eb0ba2b7ce,HYUNDAI UTOPIA,441223000,9018555,,KR,Tanker - Hazard D (Recognizable),LNG Tanker,34.993084,128.46838,0,83,324,SAMGANG S&C
bc9ff83b-0070-bf43-9296-dcbfb83633be,TAECHANG,440400450,,,KR,,Unspecified,34.834155,128.9615833,0.8,355.4,511,
3a8fb162-f8dc-7c0b-f582-3466893d697c,NO.506 HAE SUNG,440104350,,,KR,Pleasure Craft,Pleasure Craft,34.874008,129.02957,0.6,84,,CLASS B
edca1ed7-3fef-f417-ca68-c6213cfc3f6c,HYUNDAIHO,440153270,,,KR,,Unspecified,34.957508,129.10472,11.3,131,,
e9963c55-4a4d-8b2a-70b7-3255760eb9eb,HANA,440154160,,,KR,,Unspecified,34.94990333,129.1058017,9.9,229.6,511,
36c935f6-401c-33d9-baaa-6862e8ee2880,,440017125,,,,,,35.07266833,129.1455033,12.5,43.7,356,
0c559362-3020-58a9-11e9-fde4069abefb,GEUMGANG,440145030,,,KR,Fishing,Fishing,34.963195,129.116455,7.2,359,511,
b307a113-b177-681f-18d0-a6ce3d8b360d,ANNEMIEKE,246806000,9147681,,NL,Cargo,General Cargo,34.99301667,129.1304817,5,262.9,255,GEOJE
df2b4c58-2cee-1ea9-e902-9c86f5aa65f0,HAISUNG,440119909,,,,,,34.98784667,129.13125,13.7,115.1,511,
8948b19f-9d8b-c45a-c994-da00aa634e95,SHINSUNG3HO,440148750,,,KR,,Unspecified,34.965625,129.1237033,10.7,172.5,511,
004c3bfd-cc55-7938-1028-7b180ded8779,PILOT DONGBAERSEOMHO,440111230,,,KR,Tug,Tug,35.07020833,129.1520583,6,290.3,511,
1149bdf2-4020-bc2a-53b0-778d627c30f4,HE YANG,413453290,9179476,,CN,Cargo - Hazard A (Major),Container Ship,35.07016167,129.152595,6.1,281.9,274,PUS KR
3e792394-1a77-9557-5ece-47695daceccc,GEUMGANG,,,,,,,34.945503,129.1167,7.6,2,,
1a5daf60-54a8-aeab-1e6b-506c948d02fa,NIKOLAY BASOV,210267000,9918042,,CY,Tanker,LNG Tanker,34.966301,128.4426,0,0,,HANWHA 2518 SEATRIAL
88951e7d-ee0b-c479-b7e4-0d0d4a4cca87,DONG MYUNG 11,440122060,,,KR,Tug,Tug,34.963806,128.43961,0,290,,BUSAN
32a0022e-334a-2c0e-4d00-5e37f3256532,SUNG SHIN,440065940,,,KR,Tug,Tug,34.963326,128.43918,0,0,,
718bb053-bda7-004b-d326-3a5e096c59a3,KEUM OH T5,440009900,,,KR,Tug,Tug,34.962879,128.43855,0,137,,GAMCHEN
feae00af-0a77-ea08-85d3-9fe60964a251,DAE SUNG 5002,440205340,,,KR,Port Tender,Port Tender,34.768917,128.72966,8.3,37,,
d982f429-5401-78cf-22be-e731b0ee0556,,440305381,,,,,,35.10543833,129.1761883,8,215.3,511,BUSAN
74197857-e60a-b044-06dc-60200f177763,ST21,440090370,,,KR,Tug,Tug,34.96072,128.43562,0.2,109,232,
bb2680ed-8677-8dd2-4572-0ef3d1e03f67,BU GANG 1,440156060,,,KR,Tug,Tug,34.959732,128.43452,0,0,,
79ff309b-4fbe-b397-6047-31d7419b4fac,HYUNDAIHO,440153270,,,KR,Sailing Vessel,Sailing Vessel,34.92988833,129.1340883,11.3,151.4,511,
6d55bf73-bddf-5428-5a13-dee82f787c85,YOUNGJIN,440150210,,,KR,Other,Unspecified,34.932425,129.1380083,7.9,185,511,
759ed765-3ff3-485b-cf59-885c901c94b3,DAE MYEONG 2,440000290,,,KR,Tug,Tug,34.957054,128.43164,0,0,275,BUSAN.KR
d25cf563-6d22-b3e6-0716-6526643a311c,MADOROSHO,440413670,,,KR,,Unspecified,34.887196,128.47931,0,218,,
6511699e-8cc4-28ed-7a68-f98be79ad3a0,JINSOO,440120220,,,KR,,Unspecified,34.95872833,129.1557167,2.8,132.7,511,
17ca8a49-8fcc-efd8-973c-646b692e72ab,DONGBOHO,440135680,,,KR,Fishing,Fishing,34.96956333,129.163625,2.2,25,511,
6f361ac7-1cea-7e55-b341-34aea2f1b901,TONG YEONG NO.3,440148730,,,KR,Tug,Tug,34.949833,128.42998,0,0,254,
4806fd75-1262-afa7-350e-d1bcf5794dc8,TONG YEONG 7HO,440330870,,,KR,,Unspecified,34.950066,128.4295,0.1,127,265,
9542c47d-9350-69b5-00d0-b8367f75326a,TONG YEONG5 HO,440173430,,,KR,Tug,Tug,34.949852,128.42955,0,173,,TONGYEONG KOGAS
772e6e45-39d5-2beb-2e3d-8e2ffd121cd1,DAICHENGHO,440144120,,,KR,,Unspecified,34.94767833,129.155895,5.6,173.9,511,
127922a1-a338-fd58-bf1f-7448b8246639,SHINYOUNGHO,440135490,,,KR,,Unspecified,34.935695,129.1505967,1.1,101.4,511,
7481e83d-f1ef-f4a9-b424-533c51d8a351,DAESUNG 102,440133910,,,KR,Tug,Tug,34.758297,128.71913,7.3,40,,OP/150/4.1/78.1020
8c87538c-7174-ea9f-f02d-4cf40d79302d,CRYSTAL ATLANTICA,273353800,8509569,,RU,Cargo,Reefer,34.82921667,129.05,0.1,43.7,223,BUSAN
bbad9b1b-3bd9-5a5e-0de0-8968455651bf,JE8SEJIN,440196660,,,KR,,Unspecified,34.807266,129.01726,0.3,168,,
98fe4fb8-f15f-3ae3-e0c0-e7a59de36cf6,YEONGOONGHO,440120880,,,KR,,Unspecified,34.93877667,129.1558733,7.1,5.9,511,
08e8d8c9-1f56-76ad-3a0c-cdc0eaff25cf,NO.501 SAMIL,440105630,8810281,,KR,Cargo,General Cargo,35.10792833,129.1950717,11,46.3,511,
a15bc11b-45f3-fc46-8a48-3fe6c41ae421,YUGO VOSTOCK 5,273312510,9133381,,RU,Fishing,Fishing Vessel,34.950615,129.1673733,1.4,51.6,300,BUSAN
fd04c6e4-c981-9fcd-3fe3-7fe0464801b0,CORONA YOUTHFUL,357578000,9832406,,PA,Cargo,Bulk Carrier,34.91685833,129.1494867,8.1,302.2,271,JP MMI > KR PUS
e7ee8df0-d897-61c6-5b8e-1fdcd62614d3,HAISUNG,440119880,,,KR,,Unspecified,34.97085667,129.191065,9,147.5,511,
61c51896-7f8b-63c6-975e-8ca3000868c9,YOUNG SIN,440152550,,,KR,Other,Other,34.94427167,129.18027,1.1,69.6,511,
89b7353a-a961-c31f-893d-ce973ee167b8,SKY MOON,538005520,9691773,,MH,Cargo,Container Ship,34.74055167,128.8830017,14.6,224.9,225,KRKAN
eb36e87e-a302-7296-805d-721c3dfd3fd3,OKJINHO,440022430,,,KR,,Unspecified,34.933615,129.1770683,2.6,72.2,511,
99ae9e7d-0680-f78d-c2be-e2677bddd6eb,ROK GOV VESSEL,440800578,,,KR,Military Ops,Military Ops,34.805271,129.05786,5.3,190,200,
d9c5138b-3b6f-ffc9-729a-6d1e998fa9b3,DAEYANG HO,440155020,,,KR,,Unspecified,34.96092333,129.19713,1.3,63.9,511,
7afeafa3-aef3-6062-cdac-fbe3251f200b,CMA CGM LISBON,256559000,9431800,,MT,Cargo,Container Ship,34.77578333,129.0110883,1,72.1,177,KRPUS
a5f9e9e7-0f69-5567-6a45-0f527faf7690,SOOYONGHO,440189340,,,KR,Tanker - Hazard C (Minor),Tanker - Hazard C (Minor),34.93365167,129.1908867,10.4,88.8,511,
beb73a21-8fb6-0524-f014-3a4eab0a0901,HANBADAHO,440111830,,,KR,,Unspecified,34.88680833,129.164195,6.7,173.4,511,
2c24f4dd-5f7e-0a86-4cae-a1c58430bf6e,SCUTUM,441183000,9365441,,KR,Cargo,General Cargo,34.97926667,129.21675,9.9,223,226,KR PTK
0e1dac40-dca7-445f-1364-829b8a6fe1b7,MANSUNG,440405980,,,KR,Fishing,Fishing,34.749458,128.97581,0.1,228,,
3142cc48-3e82-453d-59b6-78d318de96d1,KCG P101,440153560,,,KR,,Unspecified,34.842243,128.45673,0.1,139,184,
9a7caeaa-c5b4-64f8-90b3-2c07575238be,500MAN SUNG,440405980,,,KR,Fishing,Fishing,34.748915,128.9753867,0.5,208.6,511,
a723298f-60ab-0dfd-f567-d3415f00455e,YONG SIN HO,440134210,,,KR,Fishing,Fishing,34.90139333,129.18271,12.3,133.2,511,
bd82e831-f8f7-7cdf-61e6-290e9af29809,HAKATA VOYAGER,441973000,9329588,,KR,Cargo,Container Ship,34.991105,129.2269583,12.4,132.7,139,JPHKT
b988e3dd-01f5-1d0a-da3b-8adb426bfa7f,TONG DE 98,414340000,9279745,,CN,Cargo,Bulk Carrier,34.83313667,129.125355,9.8,229.1,232,YEOSU KR
0a711741-6a4f-9edd-e019-4562f554c57a,SKY JADE,538005519,9691761,,MH,Cargo,Container Ship,34.95380333,129.22035,1.1,63.7,140,KR PUS
f87dfe5b-68ac-59d8-929d-1c41d04dbac2,KTS GREEN,440002440,9363170,,KR,Tanker - Hazard A (Major),Oil or Chemical Tanker,34.88793167,129.1861617,8.1,236.2,235,YSN
6bca3620-824c-644c-ccfd-0c39b977af09,77 DONG KYEONG HO,440223460,,,KR,,Unspecified,34.843498,128.43597,0.2,186,,
2a31cf79-5e86-0e5d-4b4f-e6eb80057e88,WON JIN,440106870,,,KR,Fishing,Fishing,34.843445,128.43596,0,32,,
631bd1dd-eb59-4b45-d108-cdb7696bfe17,207 MIN KYUNG,440117730,,,KR,Fishing,Fishing,34.840748,128.43733,0,184,,
9d3ab999-231a-6f2e-78cf-12b6f771a9ec,YU SEON HO,440703910,,,KR,Fishing,Fishing,34.843639,128.43336,0.1,0,,
37c49278-ad23-b9f8-84b6-cd79c9d1e8aa,2016YOUNG JI,440040970,,,KR,Fishing,Fishing,34.843658,128.43332,0,218,,
1304dea0-9950-671b-f175-fc0fbe55e7e7,369 DAE KWANG,440073460,,,KR,Fishing,Fishing,34.843704,128.43327,0,259,,
bf6f5f71-c94e-b728-75d3-db2b1f4346ae,YOU JEONG HO,440704140,,,KR,Wing In Grnd,Wing In Grnd,34.841122,128.43547,0,263,,
59bf3952-d66c-1d63-8b22-3680db461f14,603 HAE SEUNG,440308920,,,KR,Tanker,Tanker,34.840618,128.43581,0,201,,
9224983d-47b2-f46b-a7bc-a42ce4fdfb45,202 GYEONG NAM HO,440133400,,,KR,,Unspecified,34.84058,128.43573,0.1,201,,
c9837c31-c79f-e4f7-afc8-3dce04f8ea59,MYUNGJIN,440102050,,,KR,Tanker,Tanker,35.17351333,129.2435017,6.7,215.9,511,BUSAN 5 PIER
50ba1911-06e3-9944-f1d5-530884efebaf,2010BOSUNG,440143870,8351340,,KR,,Fish Carrier,34.825512,128.44472,7,167,,
ba8f4cb1-c179-bbf8-6a1d-49052cce9db2,NEW MANJUNG,440148940,,,KR,,,35.219025,129.22957,0.1,191,,
905ad1ba-8b4d-6412-2446-4e6d28776d4d,HYUNDAI PLATINUM,636016038,9637155,,LR,Cargo - Hazard A (Major),Container Ship,34.697135,128.8368367,18.9,211,212,CNSHA
94bdacb1-24bf-7ac1-ebf2-46ddd24e95fe,ANIARA,266282000,9377494,,SE,Cargo,Vehicles Carrier,34.697067,128.85092,17.6,180,181,CN SHA
bdc7b48a-9383-f880-86e3-edc0671d801c,ACRA,636018913,9693410,,LR,Cargo,Bulk Carrier,34.75538333,129.0470333,10.8,244,245,KR KUV
10310ff8-dc53-8691-28ea-e81548fae9ad,VTS 4405504,4405504,,,,Manned VTS,Manned VTS,34.832222,128.42227,,,,
457eac4f-eaee-b9b0-ee1f-a5beb615daa0,GYEONGNAM511,440107290,,,KR,Medical Trans,Medical Trans,34.838192,128.4164,0.1,137,,
2538c4c7-669d-b464-11fd-c0fffc207959,GYEONGNAMCHEONGJEONG,440014930,,,KR,,Unspecified,34.837963,128.41632,0,352,325,SEA TRAIL
e1eeddcb-9624-8020-4ed8-d9163e5df75f,ATON DH01,994401600,,,KR,Special Mark - Sea Farm,Special Mark - Sea Farm,34.683605,128.77504,,,,
f951221f-0a52-dac8-a47f-464cdfdb597d,HAO HENG 8,352004720,8740943,,PA,Cargo,General Cargo,34.89769667,129.2230133,11.6,55.1,49,NJK RU
4c037835-13a2-5371-e39b-09adeae08228,CAMELLIA,440173540,,,KR,Passenger,Passenger,34.720158,128.58592,0,343,,
8552ca28-8227-ae9b-05cd-111d4192d8d2,HEPUNG NO.6,440408170,,,KR,Fishing,Fishing,34.717579,129.00198,0.2,265,,CLASS B
1e601d5e-5ad7-c8f3-2160-bf60a4279577,YONG SEUNG,440192490,,,KR,Fishing,Fishing,34.834702,128.40227,0,0,,
35667557-c143-239f-843c-7c3bc5a359a7,NA RO,440017100,9786310,,KR,Tanker,Oil Products Tanker,35.20431333,129.2608133,11.7,30,345,
5e6f42ac-debf-461a-d5f1-f433ae1225ac,LI HANG 5,352004507,8672500,,PA,Cargo,Bulk Carrier,34.84773833,129.1947583,8,220,222,KR YOS
7658eaf8-f8e8-2110-d4c8-6e72a9508eae,385 HWA YOUNG,440057420,,,KR,Fishing,Fishing,34.83329,128.40263,0,286,,
65c04129-52ff-6606-8744-446fe481dc15,303JIN YOUNG HO,440404320,,,KR,Fishing,Fishing,34.736561,129.05858,0.2,115,,CLASS B
2b444e10-543e-a109-beec-7ef19b878786,KORYU MARU NO.28,441438000,8620959,,KR,Fishing,Fish Carrier,34.828411,128.39938,0,253,,
7eaf52fb-26fe-d8cb-81ea-964d239e26fd,NEWSAEBADAHO,440195160,,,KR,Pleasure Craft,Pleasure Craft,34.676075,128.87589,0.4,0,,CLASS B
544e201c-a3d3-61dd-c7b9-0a39c0fe8902,111KWANGMYEONG,440116610,8420957,,KR,Fishing,Fish Carrier,34.827133,128.39726,0,0,,TONGYEONG.KOR/SS
7a916948-7472-f689-371e-d2e0a84883b1,NO.112 KWANG MYEONG,440600100,,,KR,Fishing,Fishing,34.827091,128.39728,0,114,,
709aa6ec-6d42-292a-870f-6ddd1be4980c,FUKU MARU NO.78,440380000,9181209,,KR,Fishing,Fishing Vessel,34.827015,128.39734,0,354,,TONGYEONG-BUSAN
a438cdf1-b778-c9ec-9d71-cd0a9a198655,2022 YU SIN,440125520,,,KR,Fishing,Fishing,34.826462,128.3965,0,0,,
de87feee-f9b2-9633-1092-7eaf96418639,1288CHEONG YONG,440125270,,,KR,,Unspecified,34.826241,128.39622,0,220,,
a4964fd2-364a-3b58-081d-51fcf3be6331,BUDO,4405001,,,KR,"Light, without Sectors","Light, without Sectors",34.803059,128.41975,,,,
10cd9964-d03f-ecc7-c7f6-0e7ec1bea9b5,SUNNY DAISY,440806000,9689653,,KR,Cargo - Hazard A (Major),Container Ship,34.666706,128.80046,11.6,231,230,KR KAN
79e7cdf5-e88d-3086-7b38-efcf265f59f0,TAMGU10 HO,440153650,,,KR,Law Enforce,Law Enforce,34.790771,128.42894,0,315,,
e322a1e4-799b-b204-40d7-3c302735d9c2,GYUNG IL,440208550,,,KR,,Unspecified,34.707255,129.0167883,0.4,48,511,
efed0081-6b2c-ac09-1cf1-b0e4f800196f,DAEBYEONGDAEDO,994401599,,,KR,"Beacon, Special Mark","Beacon, Special Mark",34.681808,128.62643,,,,
db8cf2e5-eb07-916d-9d82-924b1596c983,KOTA PELANGI,563042400,9786748,,SG,Cargo,Container Ship,34.66662333,128.89886,11.3,343.6,340,KRPUS
0a47a399-b24b-2270-fa6e-731700fd2e90,YOUNGCHANGHO,440408760,,,KR,Fishing,Fishing,34.712791,129.05315,0.2,213,,CLASS B
7896ce1b-1bd0-6314-355a-ec0c66a61186,CLIPPER DEE,538009655,9455923,,MH,Cargo,Bulk Carrier,34.730985,129.0967067,0.8,257.6,243,FOR ORDERS
673d7b4b-d251-b4ab-15ed-3aade10f24d1,CORONA YOUTHFUL,357578037,,,,,,34.89017,129.2625883,7.8,284.5,281,JP MMI > KR YOS
9a418d0c-f67f-5f80-10b3-69576fe20f62,71JEONGSUN,440125380,,,KR,,Unspecified,34.908886,128.30937,0,199,,
f31efe18-5b67-da68-d438-acaa6223e970,SUNNY QUEEN,440374000,9725809,,KR,Tanker,Oil or Chemical Tanker,35.20658333,129.2964883,0.1,329.1,222,KR BUSAN
7b190cd4-6eea-8518-b1e1-fbd04d9274b1,23JEONGSUN,440122630,,,KR,,Unspecified,34.908932,128.30829,0,290,,
1764bacd-c36d-8f97-42fa-f8fd74007914,SUNGARI,677059500,9512434,,TZ,Cargo,General Cargo,35.032505,129.31792,2.2,70,116,KR PUS
87da4a3f-f590-a79b-6fc7-6834ded72453,DE LI,352001974,9216494,,PA,Cargo,Bulk Carrier,34.70675833,129.0696633,10.7,207.1,206,CN ZHOUSHAN
6ea10674-8076-1d18-f1d5-f247e26d29c1,G.WISDOM,440101870,9673745,,KR,Tanker,LPG Tanker,35.19841167,129.3084067,8.8,213.4,215, JEJU
ccadd04b-0847-6e1b-1ab7-705de2ee404b,PANCON SUNSHINE,440550000,9749128,,KR,Cargo,Container Ship,34.64227833,128.8418083,13.9,52.2,52,KR KAN
fe45c770-769f-1af0-0d48-a26488dfe9ed,SUN 2,574403441,8534071,,VN,Tug,Tug,34.677914,129.00983,8.1,210,253,
3449dc7c-6448-9922-a6e5-507aa7d0602b,73 DEOK JIN HO,440323090,,,KR,Fishing,Fishing,34.833771,128.34627,0,161,,
58b9742c-01e7-0a2f-dbcd-287a39903948,67 DEOK JIN HO,440311860,,,KR,Tug,Tug,34.833164,128.34602,0,47,,
1ce6ecc4-5822-2865-3119-d51c3e871a75,68DEOKJIN,440311870,,,KR,Fishing,Fishing,34.833115,128.34593,0,333,,
04e25246-2b52-7d01-404f-e7c117874a89,7EUNSEONGHO,440403490,,,KR,Light Vessel - LANBY - Rig,Light Vessel - LANBY - Rig,34.689087,129.05014,0.6,264,,
71133fe2-0ca3-fde9-0305-c63c4a5606cc,KYOKUHO MARU NO.15,440121740,9296494,,KR,Tanker,Chemical Tanker,35.24459667,129.2980767,9.6,212.8,213,BUSAN KR
e3ea6c93-eb9b-345b-2c6f-9023d488f3f3,505 SAM KWANG,440106080,,,KR,Fishing,Fishing,34.664593,128.99232,0.5,299,,
f5cab11a-6cf7-6324-3aa5-7ff6c66d37fc,NO.206 KEUM SUNG,440005070,,,KR,Fishing,Fishing,34.65411,128.58939,0.1,30,,
25615a5b-1510-83ee-c013-2b205af7ced1,WON YEONGHO,440157370,,,KR,Fishing,Fishing,34.836422,128.31815,0.3,176,,
1b2d9d0d-5232-9dad-7dbb-e11bc72add0e,WOO CHOON,441730000,9377822,,KR,Tanker - Hazard A (Major),Oil or Chemical Tanker,34.622852,128.72162,12,228,227,KR YOS
a93d01c2-9924-bbe3-5801-1ff12dd7aa39,HAFNIA TOPAZ,538006762,9753686,,MH,Tanker,Oil or Chemical Tanker,34.93312167,129.325385,13.5,57.5,55,PABLB
7821a572-6edb-e719-1e0f-8a1acde5d1d6,GREAT WENXIANG,636013718,9215749,,LR,Cargo,Bulk Carrier,34.94208333,129.3302933,13.6,42,39,SHAKHTERSK         L
748e837b-fdad-da3e-3a24-e1bee9f2d6b4,7SUNGGIN HO,,,,,,,34.621353,128.87633,0.4,282,,CLASS B
959c6f2d-d9f7-5dc5-b6f4-133f677fded0,KTS BLUE,441578000,9532434,,KR,Tanker,Oil or Chemical Tanker,35.21541167,129.3346667,7.7,198.1,204,ULSAN/KOR
392df9f3-c187-b98c-80cb-67f5ef0893a0,16MIN SEONG,440113390,,,KR,Fishing,Fishing,34.62878,128.92656,0.6,241,,CLASS B
b5b2ae1b-99a0-f8fb-0fc4-8b774b40fdd9,NOBLE ACE,235086166,9493365,,GB,Cargo,Vehicles Carrier,35.125995,129.3714467,16.5,180,185,KR KAN
eafbe148-75c6-c69c-eb76-9c83cc33278f,ZENITH GOLD,352001302,9956123,,PA,Cargo,General Cargo,34.677937,128.47542,10.6,92,94,KR OKPO OFF
3dc844e5-2d0c-ca44-5623-3ac12f496987,NAVIOS SKY,354394000,9724180,,PA,Cargo,Bulk Carrier,34.91272667,129.34374,2.4,76.2,132,KR PUS
e1d55c0f-f2c4-a901-6612-4993b32bbe76,DAESUNG 5005,440155950,,,KR,Port Tender,Port Tender,34.849308,128.26335,5.8,131,,
aa2d5886-9437-3f15-eedb-81be8e17345e,202DAEYANG,440108910,9218870,,KR,Tug,Tug,34.615059,128.56657,10.1,236,,
ea064893-ebc1-8687-592c-82215ac665cf,5 DONG HAE HO,440126250,,,KR,,Unspecified,35.08824667,129.4059717,10.5,82.6,511,
5ad07f9e-d15d-014f-e6af-1ee3efeb56b2,DU JUAN,413378910,9342035,,CN,Tanker,Oil or Chemical Tanker,34.578022,128.6796,10.3,233,,DALIAN
dec3a76f-5f69-ea71-efc6-cf075344f235,GOLDEN PROCYON,374161000,9750476,,PA,Tanker - Hazard A (Major),Oil or Chemical Tanker,35.23444333,129.390635,10.3,229.5,233,KR USN
57d743be-cd33-4740-300c-488eb17700f6,SEONG NAM H0,440161670,,,KR,Fishing,Fishing,34.89764,128.20467,8.3,196,,CLASS B
